"","org","year","survey","bush","state","edu","age","female","black","weight"
"3977",1,3,3,0,4,2,1,1,0,1255
"3978",1,3,3,0,19,2,1,0,1,4119
"3979",1,3,3,1,14,3,2,0,0,620
"3980",1,3,3,0,5,4,2,0,0,676
"3981",1,3,3,1,10,2,2,0,0,1518
"3982",1,3,3,0,24,3,2,1,0,558
"3983",1,3,3,1,37,2,1,1,0,1255
"3984",1,3,3,1,44,2,3,0,0,1292
"3985",1,3,3,1,1,3,3,0,0,591
"3986",1,3,3,0,44,4,2,1,0,674
"3987",1,3,3,1,44,3,2,0,0,974
"3988",1,3,3,1,44,4,3,0,0,714
"3989",1,3,3,0,10,1,4,1,0,794
"3990",1,3,3,1,37,2,3,1,0,1164
"3991",1,3,3,0,19,4,3,1,1,785
"3992",1,3,3,1,10,4,2,1,0,337
"3993",1,3,3,1,37,4,3,0,0,714
"3994",1,3,3,0,19,2,3,0,0,1292
"3995",1,3,3,1,32,3,1,0,0,1045
"3996",1,3,3,1,33,4,2,0,0,1203
"3997",1,3,3,0,3,4,4,1,0,578
"3998",1,3,3,0,14,4,4,1,0,407
"3999",1,3,3,0,33,2,2,0,1,2404
"4000",1,3,3,0,33,4,3,0,0,765
"4001",1,3,3,0,37,1,4,0,0,2647
"4002",1,3,3,0,43,2,2,1,1,2503
"4003",1,3,3,1,14,2,4,1,0,1516
"4004",1,3,3,1,50,3,2,1,0,558
"4005",1,3,3,0,16,4,1,0,0,817
"4006",1,3,3,1,17,4,2,0,0,714
"4007",1,3,3,1,26,4,2,1,0,964
"4008",1,3,3,0,42,3,3,1,0,508
"4009",1,3,3,1,24,4,4,1,0,407
"4010",1,3,3,0,14,2,3,1,0,1110
"4011",1,3,3,1,23,1,4,1,0,1516
"4012",1,3,3,1,24,4,3,1,0,613
"4013",1,3,3,0,35,2,3,1,0,1110
"4014",1,3,3,1,21,3,1,1,0,1665
"4015",1,3,3,1,47,2,3,1,0,1164
"4016",1,3,3,NA,39,4,2,1,0,361
"4017",1,3,3,1,5,4,4,1,0,771
"4018",1,3,3,1,10,4,1,0,0,1284
"4019",1,3,3,0,17,2,1,1,0,1198
"4020",1,3,3,NA,23,2,3,0,0,1233
"4021",1,3,3,1,10,4,1,1,0,771
"4022",1,3,3,1,15,4,2,1,0,643
"4023",1,3,3,1,17,2,2,0,0,1448
"4024",1,3,3,1,50,1,1,0,0,1330
"4025",1,3,3,1,33,4,1,0,0,918
"4026",1,3,3,0,6,3,4,1,0,262
"4027",1,3,3,1,5,4,2,1,0,609
"4028",1,3,3,1,36,1,1,0,0,1995
"4029",1,3,3,1,43,3,2,0,0,325
"4030",1,3,3,1,44,3,2,0,0,649
"4031",1,3,3,0,16,3,3,1,0,254
"4032",1,3,3,NA,5,3,4,1,0,524
"4033",1,3,3,1,10,2,3,1,0,582
"4034",1,3,3,0,31,3,2,0,0,348
"4035",1,3,3,0,46,3,2,1,0,627
"4036",1,3,3,0,34,1,4,0,0,1765
"4037",1,3,3,1,15,2,1,0,0,2660
"4038",1,3,3,0,33,3,2,1,1,383
"4039",1,3,3,1,15,2,1,0,0,998
"4040",1,3,3,0,32,2,2,0,0,1372
"4041",1,3,3,0,3,3,2,0,1,867
"4042",1,3,3,0,33,1,3,1,1,1142
"4043",1,3,3,0,33,4,2,1,0,722
"4044",1,3,3,1,17,2,3,1,0,555
"4045",1,3,3,1,50,2,2,1,0,1304
"4046",1,3,3,NA,32,2,2,0,0,1372
"4047",1,3,3,1,41,3,1,1,0,833
"4048",1,3,3,1,44,4,3,0,0,714
"4049",1,3,3,1,22,2,2,0,0,1627
"4050",1,3,3,1,10,4,3,0,0,714
"4051",1,3,3,1,31,3,2,0,1,514
"4052",1,3,3,1,47,3,1,0,0,1387
"4053",1,3,3,NA,10,4,2,0,1,1105
"4054",1,3,3,1,24,2,3,1,0,1110
"4055",1,3,3,1,6,3,4,0,0,582
"4056",1,3,3,0,22,4,2,1,0,722
"4057",1,3,3,0,21,4,3,0,0,357
"4058",1,3,3,1,14,1,3,0,0,1233
"4059",1,3,3,NA,34,2,3,1,0,1164
"4060",1,3,3,1,47,2,1,1,0,1255
"4061",1,3,3,1,33,3,2,0,0,1044
"4062",1,3,3,1,33,4,2,0,0,401
"4063",1,3,3,0,41,3,2,1,0,585
"4064",1,3,3,NA,23,1,3,1,0,555
"4065",1,3,3,1,36,2,2,1,0,1304
"4066",1,3,3,1,47,3,2,0,0,649
"4067",1,3,3,0,32,3,2,0,0,587
"4068",1,3,3,0,10,4,2,1,0,674
"4069",1,3,3,0,31,4,2,1,0,361
"4070",1,3,3,1,36,2,3,0,0,1233
"4071",1,3,3,0,23,3,4,1,0,276
"4072",1,3,3,1,43,2,2,1,0,1367
"4073",1,3,3,NA,18,1,4,1,0,794
"4074",1,3,3,NA,23,4,3,0,0,1362
"4075",1,3,3,0,36,4,2,1,0,321
"4076",1,3,3,0,43,4,3,0,0,357
"4077",1,3,3,1,10,4,1,0,0,856
"4078",1,3,3,0,49,3,3,1,0,798
"4079",1,3,3,0,33,1,1,1,0,673
"4080",1,3,3,0,7,4,2,0,0,802
"4081",1,3,3,1,24,4,2,0,0,357
"4082",1,3,3,0,26,4,4,1,0,407
"4083",1,3,3,1,33,4,1,1,0,1239
"4084",1,3,3,1,45,4,2,0,0,676
"4085",1,3,3,0,3,2,2,0,0,686
"4086",1,3,3,1,14,4,2,1,0,643
"4087",1,3,3,1,44,2,3,1,0,1164
"4088",1,3,3,1,47,3,4,1,0,290
"4089",1,3,3,1,11,3,2,0,0,649
"4090",1,3,3,0,33,4,2,1,1,882
"4091",1,3,3,1,24,4,3,0,0,1362
"4092",1,3,3,1,15,2,2,0,0,1448
"4093",1,3,3,1,28,4,1,0,0,817
"4094",1,3,3,1,10,3,2,0,0,649
"4095",1,3,3,1,47,4,2,1,0,674
"4096",1,3,3,0,47,4,2,1,1,411
"4097",1,3,3,1,31,4,1,1,0,413
"4098",1,3,3,1,3,3,2,1,0,1057
"4099",1,3,3,0,14,2,3,1,0,1666
"4100",1,3,3,0,42,4,1,0,0,817
"4101",1,3,3,0,26,2,1,1,1,731
"4102",1,3,3,1,21,2,2,1,0,1367
"4103",1,3,3,0,26,3,3,0,1,833
"4104",1,3,3,0,31,4,1,0,0,459
"4105",1,3,3,1,39,3,3,0,0,950
"4106",1,3,3,1,47,3,1,0,0,462
"4107",1,3,3,1,31,2,4,1,0,852
"4108",1,3,3,0,40,1,4,1,0,852
"4109",1,3,3,1,30,1,3,1,0,1247
"4110",1,3,3,1,32,4,3,1,0,581
"4111",1,3,3,NA,50,2,3,0,0,1233
"4112",1,3,3,0,26,2,3,0,0,1233
"4113",1,3,3,1,50,3,2,0,0,620
"4114",1,3,3,0,13,4,3,0,0,323
"4115",1,3,3,1,26,4,2,0,0,714
"4116",1,3,3,1,17,4,1,1,0,736
"4117",1,3,3,NA,14,1,4,1,0,758
"4118",1,3,3,1,49,2,3,1,0,582
"4119",1,3,3,1,36,1,2,1,0,1304
"4120",1,3,3,0,23,4,3,0,0,681
"4121",1,3,3,NA,10,2,3,1,0,582
"4122",1,3,3,0,10,3,3,0,0,886
"4123",1,3,3,NA,1,2,3,1,0,1164
"4124",1,3,3,1,19,2,2,1,0,1367
"4125",1,3,3,0,3,4,3,1,0,291
"4126",1,3,3,NA,4,4,2,1,0,674
"4127",1,3,3,1,22,4,4,1,0,689
"4128",1,3,3,1,1,2,1,1,0,2511
"4129",1,3,3,0,11,1,4,1,0,794
"4130",1,3,3,1,47,3,1,1,0,833
"4131",1,3,3,0,33,1,3,1,0,624
"4132",1,3,3,1,14,2,4,1,0,1516
"4133",1,3,3,1,24,2,4,1,0,758
"4134",1,3,3,1,11,4,3,1,0,643
"4135",1,3,3,0,39,2,3,0,0,1385
"4136",1,3,3,1,25,3,2,1,0,146
"4137",1,3,3,1,38,2,1,1,0,1135
"4138",1,3,3,0,44,3,2,1,0,292
"4139",1,3,3,0,43,1,3,0,0,1292
"4140",1,3,3,NA,44,2,4,1,1,970
"4141",1,3,3,0,13,4,3,0,0,645
"4142",1,3,3,1,44,3,2,1,0,585
"4143",1,3,3,1,45,2,1,0,0,630
"4144",1,3,3,0,19,2,1,1,1,1533
"4145",1,3,3,1,24,4,2,0,0,714
"4146",1,3,3,0,5,2,4,1,0,1437
"4147",1,3,3,0,26,2,3,1,0,555
"4148",1,3,3,0,34,4,3,1,0,643
"4149",1,3,3,1,14,2,1,0,0,1330
"4150",1,3,3,0,24,4,4,1,0,407
"4151",1,3,3,1,38,3,2,1,0,529
"4152",1,3,3,0,23,3,3,1,0,254
"4153",1,3,3,1,39,2,4,1,0,852
"4154",1,3,3,1,36,2,1,1,0,1198
"4155",1,3,3,1,14,2,4,1,0,2274
"4156",1,3,3,1,6,1,3,0,0,584
"4157",1,3,3,1,26,3,3,1,0,508
"4158",1,3,3,0,6,3,3,1,0,722
"4159",1,3,3,1,19,2,1,1,0,1255
"4160",1,3,3,1,36,3,2,1,0,279
"4161",1,3,3,1,22,4,3,1,0,344
"4162",1,3,3,0,36,2,2,1,0,1956
"4163",1,3,3,1,36,3,4,0,0,614
"4164",1,3,3,1,7,2,2,1,0,733
"4165",1,3,3,1,39,4,4,1,0,913
"4166",1,3,3,1,39,2,4,0,0,1891
"4167",1,3,3,0,24,1,4,1,0,758
"4168",1,3,3,1,14,3,2,0,0,620
"4169",1,3,3,0,26,2,3,0,0,1233
"4170",1,3,3,1,14,2,3,0,0,1233
"4171",1,3,3,1,23,3,4,1,0,279
"4172",1,3,3,0,50,4,2,1,0,643
"4173",1,3,3,0,39,4,2,1,0,722
"4174",1,3,3,0,49,2,3,0,0,646
"4175",1,3,3,1,25,3,3,0,0,886
"4176",1,3,3,0,11,4,2,1,0,674
"4177",1,3,3,0,50,4,1,1,0,368
"4178",1,3,3,1,5,2,1,0,0,630
"4179",1,3,3,NA,43,3,3,0,0,591
"4180",1,3,3,0,22,4,4,0,0,1014
"4181",1,3,3,1,44,4,2,1,0,674
"4182",1,3,3,1,36,4,2,1,0,643
"4183",1,3,3,0,10,2,2,1,0,1367
"4184",1,3,3,0,47,3,2,1,1,714
"4185",1,3,3,0,39,4,3,0,0,765
"4186",1,3,3,0,39,3,2,0,0,696
"4187",1,3,3,0,47,4,2,1,0,674
"4188",1,3,3,1,47,3,1,0,0,462
"4189",1,3,3,1,21,2,1,1,0,628
"4190",1,3,3,NA,41,2,1,0,1,2060
"4191",1,3,3,0,18,3,2,1,0,292
"4192",1,3,3,1,18,2,2,1,0,2050
"4193",1,3,3,1,45,3,4,1,0,524
"4194",1,3,3,1,1,3,2,0,0,649
"4195",1,3,3,1,10,2,3,0,0,1938
"4196",1,3,3,1,37,3,3,1,0,532
"4197",1,3,3,1,14,3,4,1,0,254
"4198",1,3,3,0,50,2,1,1,0,599
"4199",1,3,3,0,50,2,4,1,0,1516
"4200",1,3,3,1,10,4,4,0,0,946
"4201",1,3,3,0,39,1,2,1,0,1465
"4202",1,3,3,0,24,3,1,1,0,794
"4203",1,3,3,1,34,2,2,1,0,4101
"4204",1,3,3,0,41,4,2,1,1,823
"4205",1,3,3,0,9,2,2,1,1,834
"4206",1,3,3,0,10,3,2,1,0,585
"4207",1,3,3,NA,17,3,4,1,0,553
"4208",1,3,3,1,11,4,3,0,0,357
"4209",1,3,3,0,35,3,3,0,0,564
"4210",1,3,3,0,35,4,2,0,0,714
"4211",1,3,3,0,16,2,1,0,0,665
"4212",1,3,3,0,50,2,4,1,0,1516
"4213",1,3,3,1,17,4,4,0,0,714
"4214",1,3,3,1,25,3,2,0,1,959
"4215",1,3,3,1,42,2,4,1,0,555
"4216",1,3,3,1,15,3,2,1,0,558
"4217",1,3,3,0,33,3,3,1,0,570
"4218",1,3,3,1,14,3,1,1,0,794
"4219",1,3,3,1,16,3,4,0,0,307
"4220",1,3,3,NA,50,1,4,1,0,1516
"4221",1,3,3,1,23,3,3,1,0,254
"4222",1,3,3,1,14,3,3,0,0,846
"4223",1,3,3,1,6,2,3,1,0,1052
"4224",1,3,3,1,3,4,4,1,0,771
"4225",1,3,3,0,10,3,4,1,0,290
"4226",1,3,3,0,10,3,4,1,0,290
"4227",1,3,3,1,41,4,1,0,0,428
"4228",1,3,3,NA,5,4,2,0,0,338
"4229",1,3,3,0,47,2,4,0,1,3910
"4230",1,3,3,1,42,3,1,0,0,882
"4231",1,3,3,1,32,3,1,0,0,1254
"4232",1,3,3,0,6,3,3,0,0,534
"4233",1,3,3,1,5,4,4,1,0,872
"4234",1,3,3,1,44,1,1,0,0,1394
"4235",1,3,3,NA,27,3,2,1,0,529
"4236",1,3,3,NA,23,2,1,0,1,1965
"4237",1,3,3,NA,36,2,3,1,1,4068
"4238",1,3,3,NA,39,2,2,0,0,1627
"4239",1,3,3,NA,33,2,1,1,0,1346
"4240",1,3,3,NA,36,2,2,1,0,1304
"4241",1,3,3,NA,7,2,3,1,0,624
"4242",1,3,3,NA,31,2,3,0,0,693
"4243",1,3,3,NA,47,4,1,1,0,771
"4244",1,3,3,NA,21,2,2,1,0,1367
"4245",1,3,3,NA,39,3,2,1,0,940
"4246",1,3,3,NA,21,4,3,1,0,321
"4247",1,3,3,NA,30,3,2,0,0,696
"4248",1,3,3,NA,37,2,2,1,0,1367
"4249",1,3,3,NA,37,1,4,1,0,794
"4250",1,3,3,NA,33,2,3,0,0,1385
"4251",1,3,3,NA,10,2,1,0,0,2091
"4252",1,3,3,NA,23,2,3,1,0,555
"4253",1,3,3,NA,7,2,1,0,0,1121
"4254",1,3,3,NA,10,3,2,1,0,585
"4255",1,3,3,NA,47,3,2,1,0,292
"4256",1,3,3,NA,16,2,1,1,0,1198
"4257",1,3,3,NA,39,2,1,0,0,1494
"4258",1,3,3,NA,39,4,2,0,0,802
"4259",1,3,3,NA,14,2,2,1,0,652
"4260",1,3,3,NA,47,4,2,1,0,674
"4261",1,3,3,NA,10,4,2,1,1,411
"4262",1,3,3,NA,15,4,1,0,0,817
"4263",1,3,3,NA,47,3,2,0,0,325
"4264",1,3,3,NA,15,2,1,0,0,1330
"4265",1,3,3,NA,36,3,2,1,0,837
"4266",1,3,3,NA,11,1,4,1,0,1589
"4267",1,3,3,NA,40,2,4,1,0,852
"4268",1,3,3,NA,4,1,3,0,0,1292
"4269",1,3,3,NA,33,2,3,1,0,624
"4270",1,3,3,NA,39,3,1,0,0,495
"4271",1,3,3,NA,23,2,1,0,0,2660
"4272",1,3,3,NA,31,3,2,0,0,696
"4273",1,3,3,NA,31,4,1,1,0,413
"4274",1,3,3,NA,33,1,2,0,0,1627
"4275",1,3,3,NA,34,1,4,1,1,1940
"4276",1,3,3,NA,39,3,2,0,0,696
"4277",1,3,3,NA,15,3,2,1,0,558
"4278",1,3,3,NA,18,4,2,1,0,674
"4279",1,3,3,NA,23,2,1,0,0,1330
"4280",1,3,3,NA,39,3,2,0,0,696
"4281",1,3,3,NA,23,3,1,0,0,882
"4282",1,3,3,NA,7,1,2,0,0,1627
"4283",1,3,3,NA,31,4,1,1,0,826
"4284",1,3,3,NA,5,3,2,0,0,587
"4285",1,3,3,NA,14,1,4,1,0,1198
"4286",1,3,3,NA,44,3,1,0,0,1387
"4287",1,3,3,NA,26,3,2,1,0,558
"4288",1,3,3,NA,37,3,2,1,0,292
"4289",1,3,3,NA,38,2,2,0,0,1372
"4290",1,3,3,NA,44,3,1,0,0,462
"4291",1,3,3,NA,44,3,1,1,0,833
"4292",1,3,3,NA,33,2,4,1,0,852
"4293",1,3,3,NA,33,4,2,0,0,401
"4294",1,3,3,NA,14,1,3,0,0,1233
"4295",1,3,3,NA,26,2,3,0,0,617
"4296",1,3,3,NA,21,1,1,1,0,1255
"4297",1,3,3,NA,17,4,3,1,0,1533
"4298",1,3,3,NA,50,3,2,1,0,279
"4299",1,3,3,NA,44,1,1,1,0,1255
"4300",1,3,3,NA,10,1,2,1,0,683
"4301",1,3,3,NA,17,1,3,1,0,1110
"4302",1,3,3,NA,50,2,1,1,0,599
"4303",1,3,3,NA,14,3,1,0,0,1323
"4304",1,3,3,NA,5,2,1,0,0,1891
"4305",1,3,3,NA,5,2,2,0,0,1372
"4306",1,3,3,NA,50,3,2,0,0,929
"4307",1,3,3,NA,44,3,1,0,0,1387
"4308",1,3,3,NA,5,4,1,1,0,697
"4309",1,3,3,NA,14,2,1,1,0,1198
"4310",1,3,3,NA,31,2,2,0,0,1627
"4311",1,3,3,NA,31,3,1,1,0,446
"4312",1,3,3,NA,3,3,1,0,0,836
"4313",1,3,3,NA,41,2,3,0,0,646
"4314",1,3,3,NA,22,3,2,0,0,1392
"4315",1,3,3,NA,28,2,1,0,0,1330
"4316",1,3,3,NA,14,1,3,0,0,1233
"4317",1,3,3,NA,15,1,3,1,0,1110
"4318",1,3,3,NA,14,2,2,1,0,652
"4319",1,3,3,NA,41,4,2,0,0,748
"4320",1,3,3,NA,11,3,1,0,0,925
"4321",1,3,3,NA,26,3,1,0,0,1323
"4322",1,3,3,NA,11,2,1,1,0,1255
"4323",1,3,3,NA,28,2,1,0,0,1330
"4324",1,3,3,NA,34,4,3,1,0,643
"4325",1,3,3,NA,34,2,2,0,0,2277
"4326",1,3,3,NA,11,4,2,1,0,1010
"4327",1,3,3,NA,10,2,1,1,0,1883
"4328",1,3,3,NA,6,2,3,0,0,584
"4329",1,3,3,NA,28,3,1,0,0,882
"4330",1,3,3,NA,5,2,2,0,0,1372
"4331",1,3,3,NA,36,3,1,1,1,970
"4332",1,3,3,NA,5,2,1,0,0,1260
"4333",1,3,3,NA,18,3,1,0,0,925
"4334",1,3,3,NA,5,1,1,0,0,1260
"4335",1,3,3,NA,48,1,2,1,0,618
"4336",1,3,3,NA,5,2,2,1,0,618
"4337",1,3,3,NA,48,3,2,1,1,646
"4338",1,3,3,NA,48,2,3,1,0,1052
"4339",1,3,3,NA,5,4,1,1,0,1743
"4340",1,3,3,NA,48,2,3,0,0,584
"4341",1,3,3,NA,48,1,3,0,0,1168
"4342",1,3,3,NA,5,1,3,1,0,526
"4343",1,3,3,NA,5,2,1,1,0,1135
"4344",1,3,3,NA,5,2,2,0,0,343
"4345",1,3,3,NA,5,3,2,0,0,587
"4346",1,3,3,NA,38,2,1,1,0,1135
"4347",1,3,3,NA,3,3,4,1,0,524
"4348",1,3,3,NA,48,2,2,1,0,1236
"4349",1,3,3,NA,44,4,2,0,0,748
"4350",1,3,3,NA,5,3,1,0,0,836
"4351",1,3,3,NA,48,3,2,1,0,264
"4352",1,3,3,1,5,4,3,1,0,581
"4353",1,3,3,0,5,3,2,1,0,529
"4354",1,3,3,1,5,3,1,0,0,418
"4355",1,3,3,1,5,4,2,1,0,609
"4356",1,3,3,0,5,3,4,1,0,262
"4357",1,3,3,1,5,2,1,0,0,1260
"4358",1,3,3,1,5,3,4,1,0,524
"4359",1,3,3,NA,5,3,2,1,0,264
"4360",1,3,3,1,5,4,1,0,0,387
"4361",1,3,3,0,5,4,2,1,1,372
"4362",1,3,3,0,38,4,2,1,0,609
"4363",1,3,3,1,5,4,1,1,0,697
"4364",1,3,3,0,5,3,1,0,0,418
"4365",1,3,3,1,5,4,2,0,0,676
"4366",1,3,3,0,5,4,1,1,0,697
"4367",1,3,3,NA,5,4,4,1,0,385
"4368",1,3,3,1,38,4,2,0,0,338
"4369",1,3,3,1,5,2,2,1,0,1236
"4370",1,3,3,1,5,3,3,0,0,267
"4371",1,3,3,1,5,3,1,1,0,753
"4372",1,3,3,0,48,3,3,1,0,722
"4373",1,3,3,0,48,3,2,1,0,529
"4374",1,3,3,1,5,2,3,0,0,584
"4375",1,3,3,1,38,3,1,0,0,418
"4376",1,3,3,0,48,3,4,1,0,262
"4377",1,3,3,1,5,2,1,0,0,630
"4378",1,3,3,1,5,4,3,1,0,581
"4379",1,3,3,1,5,3,2,1,0,793
"4380",1,3,3,0,5,2,2,1,0,1236
"4381",1,3,3,0,5,4,2,0,0,338
"4382",1,3,3,0,5,4,2,1,0,305
"4383",1,3,3,1,5,2,3,0,0,1168
"4384",1,3,3,0,25,2,3,0,0,1292
"4385",1,3,3,NA,6,4,2,0,0,338
"4386",1,3,3,1,48,2,1,0,0,630
"4387",1,3,3,1,5,1,1,1,0,567
"4388",1,3,3,0,48,4,3,0,0,645
"4389",1,3,3,0,5,1,3,0,0,1168
"4390",1,3,3,0,38,2,3,1,0,1052
"4391",1,3,3,1,5,3,1,0,0,836
"4392",1,3,3,0,5,4,2,1,0,305
"4393",1,3,3,1,5,2,2,1,0,1236
"4394",1,3,3,1,5,4,3,0,0,484
"4395",1,3,3,1,1,2,3,0,0,3231
"4396",1,3,3,0,44,3,4,1,0,290
"4397",1,3,3,1,44,3,3,0,0,591
"4398",1,3,3,NA,38,1,3,1,0,1052
"4399",1,3,3,0,5,4,2,1,0,609
"4400",1,3,3,0,5,3,3,1,0,722
"4401",1,3,3,1,5,3,2,0,0,294
"4402",1,3,3,0,48,3,2,1,0,529
"4403",1,3,3,1,3,3,4,1,0,785
"4404",1,3,3,0,6,4,4,1,0,771
"4405",1,3,3,0,5,4,3,1,0,581
"4406",1,3,3,1,6,3,1,1,0,753
"4407",1,3,3,1,3,2,4,1,0,1437
"4408",1,3,3,1,25,4,2,1,0,337
"4409",1,3,3,1,48,3,4,1,0,524
"4410",1,3,3,0,5,4,3,0,0,323
"4411",1,3,3,0,5,2,4,1,0,1437
"4412",1,3,3,1,5,4,1,1,0,697
"4413",1,3,3,1,5,3,2,0,0,294
"4414",1,3,3,1,5,2,1,0,0,1260
"4415",1,3,3,0,5,2,3,1,0,1052
"4416",1,3,3,0,5,2,4,1,1,877
"4417",1,3,3,1,48,2,2,1,0,618
"4418",1,3,3,0,27,2,4,0,0,798
"4419",1,3,3,0,5,4,3,0,0,645
"4420",1,3,3,0,48,3,3,0,0,534
"4421",1,3,3,1,5,3,2,1,1,646
"4422",1,3,3,NA,48,2,3,1,0,1052
"4423",1,3,3,0,5,2,1,1,0,1135
"4424",1,3,3,1,5,4,2,0,0,676
"4425",1,3,3,0,5,2,1,1,0,1135
"4426",1,3,3,1,5,4,1,1,0,697
"4427",1,3,3,1,5,4,2,1,0,305
"4428",1,3,3,1,5,4,4,0,0,338
"4429",1,3,3,0,5,3,3,1,0,481
"4430",1,3,3,1,29,3,4,1,0,262
"4431",1,3,3,1,5,3,2,0,0,587
"4432",1,3,3,1,5,3,1,0,0,1254
"4433",1,3,3,0,5,4,2,1,1,744
"4434",1,3,3,0,1,1,1,1,0,3138
"4435",1,3,3,0,1,1,3,1,1,710
"4436",1,3,3,0,39,2,2,1,0,1465
"4437",1,3,3,1,43,2,1,1,1,1533
"4438",1,3,3,0,43,3,1,1,1,508
"4439",1,3,3,0,25,1,2,1,1,1669
"4440",1,3,3,1,1,1,1,1,0,628
"4441",1,3,3,0,44,1,4,1,0,1589
"4442",1,3,3,1,44,3,2,0,0,974
"4443",1,3,3,0,39,2,3,1,0,1247
"4444",1,3,3,0,46,2,2,1,0,733
"4445",1,3,3,1,33,2,2,0,0,407
"4446",1,3,3,1,33,4,2,0,0,802
"4447",1,3,3,1,39,3,4,0,0,689
"4448",1,3,3,0,5,2,1,1,0,1135
"4449",1,3,3,1,32,3,2,1,0,529
"4450",1,3,3,1,5,4,2,0,0,676
"4451",1,3,3,1,5,3,4,1,0,481
"4452",1,3,3,0,5,4,4,0,0,428
"4453",1,3,3,NA,5,4,2,0,0,676
"4454",1,3,3,0,5,4,2,1,0,457
"4455",1,3,3,0,37,4,3,1,0,643
"4456",1,3,3,0,49,3,1,0,0,1387
"4457",1,3,3,0,34,3,3,1,0,532
"4458",1,3,3,0,10,4,2,1,0,337
"4459",1,3,3,1,10,2,2,1,0,2050
"4460",1,3,3,1,10,4,2,0,0,748
"4461",1,3,3,0,11,2,2,0,0,1518
"4462",1,3,3,1,41,4,4,1,0,426
"4463",1,3,3,NA,33,2,3,1,1,762
"4464",1,3,3,0,28,3,2,0,0,310
"4465",1,3,3,1,44,4,3,0,0,714
"4466",1,3,3,1,32,1,4,1,0,718
"4467",1,3,3,1,5,4,2,0,0,676
"4468",1,3,3,0,32,1,3,1,0,1052
"4469",1,3,3,1,28,3,4,1,0,276
"4470",1,3,3,1,13,1,3,1,0,1052
"4471",1,3,3,1,48,3,3,0,0,801
"4472",1,3,3,0,26,2,3,0,0,1233
"4473",1,3,3,0,6,4,2,1,0,305
"4474",1,3,3,1,25,1,2,1,0,342
"4475",1,3,3,1,44,3,2,1,1,714
"4476",1,3,3,0,39,4,1,0,0,1835
"4477",1,3,3,1,34,1,1,1,0,1255
"4478",1,3,3,0,39,4,1,1,0,826
"4479",1,3,3,1,10,3,2,0,0,325
"4480",1,3,3,1,22,4,2,1,0,361
"4481",1,3,3,0,37,4,2,0,0,748
"4482",1,3,3,1,24,1,3,0,0,1233
"4483",1,3,3,0,50,2,2,1,0,652
"4484",1,3,3,0,50,2,2,0,1,1070
"4485",1,3,3,1,16,3,4,0,0,614
"4486",1,3,3,0,36,3,1,1,0,1192
"4487",1,3,3,1,42,3,1,0,0,882
"4488",1,3,3,0,24,2,3,0,0,1233
"4489",1,3,3,1,31,3,4,1,0,1141
"4490",1,3,3,0,33,4,2,0,0,401
"4491",1,3,3,0,25,2,3,0,1,1909
"4492",1,3,3,0,44,3,1,1,1,1017
"4493",1,3,3,1,14,4,2,1,0,964
"4494",1,3,3,1,34,2,2,1,0,1367
"4495",1,3,3,0,41,1,3,1,0,1746
"4496",1,3,3,0,21,2,1,0,0,2788
"4497",1,3,3,1,37,2,4,0,0,1765
"4498",1,3,3,1,44,3,2,1,0,585
"4499",1,3,3,1,5,4,2,1,0,609
"4500",1,3,3,1,39,4,4,1,0,457
"4501",1,3,3,1,26,2,2,0,0,2173
"4502",1,3,3,1,26,2,1,1,0,1198
"4503",1,3,3,0,14,4,1,1,0,1471
"4504",1,3,3,1,50,2,2,0,0,1448
"4505",1,3,3,NA,50,2,4,1,0,758
"4506",1,3,3,0,44,1,1,0,0,1394
"4507",1,3,3,1,49,3,3,1,0,532
"4508",1,3,3,NA,47,1,4,1,1,970
"4509",1,3,3,1,10,4,3,0,0,714
"4510",1,3,3,1,42,4,3,1,0,307
"4511",1,3,3,1,10,3,2,0,0,974
"4512",1,3,3,1,1,3,2,1,0,585
"4513",1,3,3,0,31,1,3,0,1,1023
"4514",1,3,3,1,39,1,4,1,0,852
"4515",1,3,3,0,40,2,2,1,0,1465
"4516",1,3,3,0,33,4,4,0,0,1014
"4517",1,3,3,0,47,3,2,1,1,714
"4518",1,3,3,NA,1,2,3,1,0,1164
"4519",1,3,3,0,48,1,3,0,0,1168
"4520",1,3,3,0,5,1,4,1,1,2631
"4521",1,3,3,1,31,4,2,0,0,1203
"4522",1,3,3,0,36,2,2,1,0,652
"4523",1,3,3,0,23,2,3,0,0,1850
"4524",1,3,3,1,36,1,2,1,0,1956
"4525",1,3,3,1,15,2,2,1,0,652
"4526",1,3,3,0,33,2,3,0,0,2078
"4527",1,3,3,0,39,2,4,0,0,946
"4528",1,3,3,1,26,2,1,0,0,1330
"4529",1,3,3,0,6,2,3,0,0,292
"4530",1,3,3,1,10,1,2,1,0,1367
"4531",1,3,3,1,43,3,1,0,0,462
"4532",1,3,3,NA,41,2,2,1,0,1367
"4533",1,3,3,1,34,2,2,0,0,1518
"4534",1,3,3,1,11,1,2,0,0,1518
"4535",1,3,3,1,18,2,2,1,0,1367
"4536",1,3,3,0,41,2,2,0,1,2242
"4537",1,3,3,1,7,4,2,1,0,722
"4538",1,3,3,0,22,4,2,1,0,361
"4539",1,3,3,1,23,2,2,0,1,1070
"4540",1,3,3,1,36,4,4,0,0,903
"4541",1,3,3,1,36,3,4,1,0,276
"4542",1,3,3,1,36,4,3,0,0,681
"4543",1,3,3,0,22,4,3,1,0,344
